review_id,aspect,sentiment,sentiment_score,text,rating
782625,picture quality,negative,0.8729919791221619,"Works, but picture quality is very poor. I used it to connect a Wii to my surround receiver which has only HDMI outputs. I had much better luck with a Wii-specific HDMI converter.",3.0
894256,Logitech,neutral,0.7854811549186707,"I am taking an accounting class and needed a faster way to enter numbers in my lap top. I initially bought a wired number pad, but the wire got in the way. So I got the Logitech number pad N305. My fi",4.0
640328,recording,neutral,0.5499556660652161,I installed this blink mini in my garage where its plugged in to an electrical outlet and the sync module is also in that garage. Initial setup and install was smooth and easy as well as the picture q,2.0
977369,Great quality,positive,0.965428113937378,"Great quality, great value.  In general I like them.  The only thing that I don't like is the frequency response curve, which is biased toward high frequencies and  rolls off low frequencies.  I use t",4.0
61358,battery life,positive,0.92821204662323,I'm really into bluetooth speakers I watched all the reviews I was on the fence between the jbl extreme 1 or this the one thing the jbl had that was really appealing was the fact that you can charge 2,5.0
1026271,WiFi,positive,0.6443513631820679,I got this for my 85 year old dad who isn’t at all tech savvy. I took it to Germany were he lives and it was super easy to connect to w lan  e.g. WiFi and the app works . A few things don’t work such ,4.0
81741,Great quality,positive,0.8945123553276062,Great quality. Much thicker than the previous one I had bought from the &#34;super&#34; store. Perfect length for keeping in the car without it getting tangled in the emergency brake or my phone charg,5.0
447040,cords,neutral,0.5542929172515869,"UPDATE!  I really liked these earbuds for podcasts and webinars, but I'm annoyed to report that they didn't even last a year.  I don't even use them every day - it's more like 2-3 times per week and o",2.0
1067065,Garmin,negative,0.9303123950958252,Garmin and their stupid app requirement for free traffic is dumb. I got this for a Drive 51 LM (no traffic at all) since I knew I didn't want to rely on my phone for anything regarding my GPS. This wo,4.0
920269,Great quality,positive,0.8945123553276062,Great product.  It auto switches between hdmi inputs.  Great quality.  Will buy again,4.0
931316,durability,neutral,0.665582537651062,I can't comment on battery life or durability because the watch is comparable with smart phone and  returned it within 24 hours,4.0
460241,computers,negative,0.7359879612922668,Gets very slow when your using most of the storage capacity. The drive almost locks up computers when it gets full and your trying  to modify files on the drive.<br /><br />I have formatted and re-par,2.0
404475,screws,negative,0.9016919732093812,"Another crap product with no words on instructions, screws not even long enough to reach studs, and then you are supposed to magically attach it to the soundbar from behind the mount which is flush wi",1.0
939163,Camera,neutral,0.7241764068603516,Handle and camera assembly looks OEM. Camera is a little hard to get aligned properly without a second person. Otherwise a decent purchase.,4.0
290364,speaker,negative,0.6988747119903564,My callers said I sounded like I was on speaker and had a difficult time hearing me.,1.0
737501,Battery,neutral,0.7056385278701782,I was excited to get my new Oasis... Until it arrived. My biggest issue is with the cover. I frequently get a message that the cover is not seated correctly and not supplying power to the Kindle. The ,3.0
477084,buttons,negative,0.7438287734985352,"It works but has a lot of lag, buttons are very hard to push, and it has to be pointed directly at the tv.  I would make a different choice.",2.0
482167,better quality,negative,0.8733108043670654,This is a great looking computer bag.  I've received a lot of compliments on it but the one thing that I had worried about since day one is how flimsy the loops were that the straps connect to.  This ,2.0
1041211,HDMI,neutral,0.7988137602806091,"Great product . Cord is not very long but not deal breaking , neither is my other gripe deal breaking .<br />  Not a tech person and might not be basing the second gripe realistically or in good judge",4.0
779277,device,neutral,0.5756862163543701,The HDMI switch works well although the strength of the signal from the remote to device sometimes isn't strong enough and I have to be directly in front of the device to ensure signal is transmitted.,3.0
544326,Sound quality,positive,0.8827667832374573,Very small for your ears.  Sound quality is just fine for what I wanted.  My only issue with this product is that the ear pieces are so small that they barely cover my ears.  I consider my head and ea,2.0
38292,phones,neutral,0.8479602336883545,This bluetooth receiver is awesome-I use it everyday! It works great and the sound quality is also great.<br /><br />There are a couple of things that other reviewers confused me on and I wanted to ho,5.0
635235,sound quality,negative,0.6955392956733704,It works but it statically and bad sound quality,2.0
220925,parts,neutral,0.5283082127571106,Never got started!  First - had to order long wires from anthter source - long wires that should have been with it not there.  Got more wires - next- I wanted to use 9 volt batt as computer not near w,1.0
521838,These headphones,negative,0.8126929998397827,These headphones stopped working after 3 months. That was very disappointing. I liked using them while working out because they didn't move around. Because they sit on the back of the head they were u,2.0
251763,cord,positive,0.9169161319732666,"Didn't last 6 months before there was a short and wouldn't charge dependably.  Loved the advantages of longer cord and will reorder, but not this one.  I might add we are very careful people and did n",1.0
780520,speed,positive,0.9697859883308412,"UPDATE 23 April 2014: I believe the new ASUS firmware (Version 3.0.0.4.374.5047) fixes the re-booting problem, though I haven't tried it as I much prefer the third party firmware.  Still can't forgive",3.0
952504,light weight,positive,0.5946929454803467,An excellent little light.  I bought two so to get more light output as recommeded by others.<br /><br />Pros: - light weight<br />  - flexible mounting<br />  - never gets hot as it is an LED system<,4.0
216346,accessories,neutral,0.6632683277130127,"I've had this Oasis since March 2017 and have not been a regular user; however, I can say whatnot definitely falls short of the claims made for its battery (including charging cover) life, In particul",1.0
116398,sound quality,neutral,0.5535065531730652,This TV/Monitor does what's intended.  I have my Wii U and Mac Mini hooked up and it works great!  This size is perfect for a personalized experience.  There are also a lot of options in the menu sett,5.0
682065,picture quality,neutral,0.6712877154350281,"i picked this little camera up at Best Buy today. i normally buy stuff here on amazon, but i had a gift card for best buy<br />so i put it towards this camera because i wanted a small point and shoot ",3.0
771671,cord,negative,0.810551643371582,"So this was quite frustrating! Kept hearing about how simple setup was with these cameras and was highly recommended to us so as we were setting it up, having nothing but trouble. Then to realize it w",3.0
570063,cameras,positive,0.7196465730667114,"Well, it does its job. Cameras are easy to connect with cords and setup is easy. Mobile app is also easy to install. You can view videos from anywhere if the device is connected to Internet and you ar",2.0
775072,WiFi,positive,0.911548674106598,"The device is definitely 2022-style technology.  The camera is mind-blowingly small and massless.  The RCA TK41 was a color TV camera in 1962.  It weighed about a ton.  This device, when there are no ",3.0
134262,audio,positive,0.9749324321746826,"I've already bought numerous adapters like these, but this one is the best. Great value!<br /><br />Excellent build quality, small, and does transmit video and audio.",5.0
260447,equipment,neutral,0.5050070285797119,"1 star for 2 reasons:<br />1: I was under the impression I was purchasing a new piece of equipment because it didn't say anywhere in the description that it was used. When the product arrived, the box",1.0
177510,charger,neutral,0.8067967891693115,"As stated by others, this cable is a vast improvement in length compared to the stock cable shipped with my Note 10.1. It works for connecting to your PC or to charge your unit with the AC adapter. It",5.0
564821,Battery life,negative,0.905118465423584,Not what they say they are! Battery life not good the sound is ok but not nearly loud enough for me.Very much over priced for what You get !,2.0
686615,storage,neutral,0.7426199316978455,"I used the se Discwashers professionally for years while I was in the radio business.  There were imitators, but nothing beat the original.  Recently we pulled the old vinyl out of storage and started",3.0
508756,high quality,negative,0.5078504085540771,"The product itself looks quite nice.  The film used for the screen protector seems of high quality and the packaging LOOKS nice, however there's a major flaw in the design of the package...<br /><br /",2.0
1037032,durability,neutral,0.7491430044174194,"I installed CoD WaW, MW 2 & MW 3 to my 64 and 128 GB PNY-EliteFit-ThumbDrives, and they ran with performance superior to an HDD (not an SSD, however). After years of using the 64 (the 128 is newer), t",4.0
552951,their products,negative,0.902177393436432,"For the price, these speakers have pretty solid sound.<br />They look nice, they work well, and they are a good bang for the buck.<br />Just be aware that if something goes wrong, the company will not",2.0
625310,charge,negative,0.5341399312019348,"Does not fully charge the batteries. I thought my other batteries were defective, as they would only hold charge for a short time.<br />After buying a digital Smart charger I found out that this charg",2.0
112522,speed,neutral,0.8862012028694153,This case fit all of my needs. It is a perfect size to fit all of my computer components. It comes with 2 fans and slots for 3 more fans to install which I did. I do particularly like how the front US,5.0
1017331,Camera,neutral,0.8801336288452148,I bought this camera for a 2018 Jeep JKU Wrangler with a stock radio.  Camera and all packaged with it seems of good quality.  I initially tried using a Z-Automotive JK Blaster to activate the camera ,4.0
48123,cable,neutral,0.800089955329895,This one is easy to setup and has a very strong signal.  I set it up to tether with my android phone and it works great.  Later we will get cable and move to a cable modem and also extend out network ,5.0
1019531,connectivity,positive,0.9769142270088196,"This is a great monitor for anyone that in need of a second display to work from home, or for any student looking to improve their productivity while doing homework. I bought this monitor for those ex",4.0
574558,better quality,neutral,0.5191175937652588,The only good thing about it is that it works if just barely. Overall it’s made extremely cheaply and it’s way overpriced for what it is. I wouldn’t pay more than 8 bucks for it. Don’t waste your mone,2.0
140982,bluetooth,positive,0.7523550391197205,"Good projector, compact size so easy to carry. I used it on my road-tripping and results are fine. I connect it with my portable speaker through bluetooth and play from my phone working good both ways",5.0
629907,devices,negative,0.7998876571655273,worked for about 4 days and now the bluetooth wont sync .. devices cant even find it anymore.. ehat a waste,2.0
809755,Battery,neutral,0.6846377849578857,"I use it in the shower (TMI), as I inevitably get a call while in there.  The only thing that kind of bugs me is that when I hang up from a phone call the phone speakers come back on instead of this u",3.0
218643,their products,negative,0.8823689818382263,They are unusably slow. I have flash drives from 5 years ago on USB 2 that are faster. I dont know why PNY has recently decided they're going to quietly drop the quality of all of their products. I'm ,1.0
748790,light weight,neutral,0.6190497279167175,First off the pros.....can't complain about the size and it's light weight for the size as many other purchasers have mentioned. It has good funtions and quite simple to use. Great for first time tabl,3.0
676834,Screen,positive,0.7749133706092834,Screen is huge.  Great picture.  Very portable.  A bit cumbersome to assemble.  And take down each time you use it.,3.0
448269,drivers,neutral,0.911441445350647,"This product is advertised as ""driverless"", but that is completely false. The device requires drivers and application software to be installed on both computers. Furthermore, it employs a completely b",2.0
104289,no complaints,neutral,0.4402603507041931,"Purchased these almost 2 weeks ago because I needed inexpensive wireless headphones to use while working around the house. Saw some good reviews online and on Amazon, so I thought they were worth a tr",5.0
1008630,laptops,positive,0.5358082056045532,"It may be easy to install but to uninstall it is a nightmare, it just won't budge. Other than that it proved to be very good when combined with the already installed RAM in my brother and I's laptops ",4.0
478523,Garmin,neutral,0.6934097409248352,"The FR60 was promoted as a simpler, easier-to-use option than competitor Polar.<br />Well, the watch is simpler and easier to use than my Polar watch, but the software you need in order to save and tr",2.0
152605,WiFi,neutral,0.8543030023574829,Installed fine works and does what I wanted it to do.  When I Tether my phone it connects everything to the Internet.<br />Additionally my desktops & printer are networked through this & when tethered,5.0
985984,accessories,neutral,0.782178521156311,"It's affordable.  The quality is acceptable.  The spacious design fits my needs.  Will it last forever - probably not, but it will work.  I purchased it for my Nikon camera and accessories.  I would r",4.0
238102,usb,negative,0.7237058281898499,it would start fast for a second to then the writing would drop to what i would say to be about<br />the equivalent to usb 1 that slow<br /><br />not for me,1.0
479811,connectivity,negative,0.7248058915138245,"It took longer than expected to set up the camera because it kept losing connectivity with my Wi-Fi, even though I was right next to it. Eventually I got it working (after 1 hour). The picture quality",2.0
838355,Picture quality,negative,0.6409767270088196,Some expectations and what actually happened...and the disappointments.<br /><br />Hoped that it would capture motion and send alerts in a timely manner. It did... For every little thing. Played aroun,3.0
860457,No complaints,positive,0.6379057168960571,"No complaints, kinda cheep feeling but gets the job done.",4.0
248772,Bluetooth,neutral,0.7710541486740112,"[[ASIN:B0046D3VNK Alfa Hi-Gain 2.4/5GHz Omni-Directional Outdoor Mesh 8dBi Antenna - Weatherproof antenna With N Male Connector Can be Used for IEEE 802.11 B G N Wireless LAN, Bluetooth, WiFi, RFID, P",1.0
1012593,screen,negative,0.6833916306495667,This has been a great case for the price and is a good fit around the edges.  The case has protected our Nexus 7 (2013) from some drops.  The only issues after about a year is that the stand has becom,4.0
878678,phones,positive,0.8400506377220154,This is a great case! Its very sturdy and has that lip that you want over the edge of the screen. I'm an outdoors kinda girl and I'm rough on phones and cases and this one is holding up well so far. I,4.0
889680,part,negative,0.6247633695602417,Just as described. I had problems with my factory cord after a few months of using it. Decided to purchase after buying a $49.99 cable from Radio Shack and it broke on me in two weeks.<br /><br />Pros,4.0
830493,tablet,negative,0.5832331776618958,"This is a remarkabley well made cover.  Unfortunately, it is not designed for the Asus & tablet.  The opening for the camera doesn't align with the Asus 7 camera - it's on the opposite side.  When I t",3.0
624576,camera,neutral,0.4479817450046539,"Annoying. I returned it. Nice material, but camera kept turning each time I squeezed it in the tight case.",2.0
243829,Quality,negative,0.9018990397453308,"Received a few Blink Minis as a replacement for CloudCam. Quality is a tad worse, and AI is non-existent. No web access. Thanks for the cams Amazon, but I won't be adopting ;)",1.0
546440,Samsung,negative,0.6788291335105896,When this Samsung LED TV arrived it would not load Netflix.  Since then I have spoken to Samsung Customer Service more that 10 times.  Been on hold for more than 30 minutes each time.  Uploaded Versio,2.0
303329,phone calls,neutral,0.5101670622825623,Music plays but cannot take phone calls,1.0
259109,equipment,neutral,0.716803789138794,"First of all, regardless of some good reviews, definitely don't buy this product. I would not even give one of these to my worst enemies.<br /><br />I was expecting the arrival of this device, after i",1.0
738450,laptops,negative,0.8278101682662964,"I like the wide spacing of the outlets, the flat plug and that it has both USB A/C plugs. As a power strip its compact and versatile. However, the USB portion is very low power and can not handle tabl",3.0
150794,accessories,positive,0.9753084182739258,"I had bought a drawing tablet not too long ago and needed something to put it in when I wasn't using it or needed to take it with me, so I thought a case would be nice! All the ones I had seen for typ",5.0
383224,hands,neutral,0.6873545050621033,You need a password that they dont provide. The camera is not recording most of the time..you cant use the phone on hands free and run the camera at the same time,1.0
480890,recording,positive,0.7932877540588379,I never had the expectation of 6 months battery life with the product. So I can love with that. It takes time and multiple trials to fine tune your camera for the desired level of sensitivity for moti,2.0
626031,reviews,negative,0.7584643959999084,"I bought this unit in late June of 2014. Around the time the warranty was ready to expire (June, 2015) the unit began to freeze during NetFlix or Amazon Prime, shut itself down, and then restart. I wi",2.0
657382,wires,positive,0.7202895283699036,"Ok Alpine...which is it? The manual says violet is the front but it is printed as rear!<br /><br />Seems well made, just received today, havent installed yet but manual says one thing and wires are la",3.0
829498,screen,neutral,0.6997889280319214,"I got this Adapter to use with my Galaxy Note 9, after a DeX Station lost its USB2.0 connectivity.<br />It works at first but continually cuts out, to a static like screen, then back on. I cannot conn",3.0
731968,high quality,negative,0.7746731042861938,"Unfortunately, the design of my desk prevents me from using this shelf because it’s slightly too deep.  That’s my fault, not the product’s.  However, the quality of the construction of this unit is no",3.0
1066677,Picture quality,positive,0.9223837852478028,"[[VIDEOID:a37ac0afecabfb7821e247156742fd13]] Very small. Audi for 2 way communication is pretty good. Picture quality is good. I’m comparison to Nest Cam:  viewing angle much smaller, night vision qua",4.0
661511,phones,neutral,0.5624233484268188,"I bought this on a friend's recommendation and after researching several products. It's just me and my tenant in this small house (1200 sf). But, we both play video games and have other technologies l",3.0
681759,iPhone,neutral,0.4721967875957489,The product works fine with my iPhone 4S but gives noisy background no matter what FM frequencies I tried. Then I tried with SD card. No noise anymore. But when I switch back to iPhone or other mp3 us,3.0
315990,usb,neutral,0.8185731768608093,Este articulo no trae nada de usb solo la pieza de afuera que se muestra  pero no incluye el usb como tal  es un engaño  Para que uno necesita esa pieza si no contiene el usb,1.0
1060162,ports,positive,0.9788201451301576,"Solid build, works great, lots of ports!",4.0
118496,good quality,positive,0.9336559176445008,"These mounts are perfect for holding your wireless bridges! They are aesthetically pleasing and match very well with wireless bridges that I own, which makes it look as one cohesive unit. The mounts h",5.0
577134,laptop,neutral,0.824131429195404,"It worked for one time, windows 10 recognized the drive and was able to copy photos to computer, but next time I tried, Windows 10 would not recognize (usb-a). I updated windows 10 os, rebooted, and s",2.0
76127,No complaints,positive,0.9356412887573242,"Used this in my trip to New Zealand.  It worked just fine, it never didn't fit my appliances or damage my electronics. No complaints!",5.0
147565,laptop,positive,0.9747323393821716,It's exactly what I wanted and as pictured. The long strap is long enough to wear crossbody and the short straps are long enough to go over your shoulder. Seems to be of good quality and is very cute ,5.0
304869,screws,neutral,0.6104838848114014,"Seemed sturdy, but product was missing screws necessary to set it up. Which was very frustrating after spending the money and time waiting for it.",1.0
49035,accessories,positive,0.7057573199272156,"Really will need product in a nice little compact design. I like knowing that if there's ever a power surge, my electronics are protected. He comes with all of the screws and accessories you need to m",5.0
615865,battery life,negative,0.5101039409637451,"I agree with those that complain of only about 15-20 hours of battery life. NOT the MONTHS they say you'll get. Read the print, this is only if you read 30 minutes a day. So for the money I spent, not",2.0
984953,sound,neutral,0.5292543172836304,"PROS: Perfect length for many applications, in this case plugging into car aux port from the back seats of a van. Casing is robust and looks like it will last a while. Gold plated cables have very cle",4.0
857848,screws,neutral,0.9120181798934937,"Honestly, this product works well with one exception (I'll get to that). The cameras are very wide-angle and cover a lot of area, they are highly adjustable forwards and back tilt. They are quite easy",4.0
480971,WiFi,negative,0.8066310286521912,"Issues from the start.  It is very difficult  to connect to WiFi....in other words it took many attempts because it kept ""failing to connect"".  I tried connecting to 3 different WiFi routers and no ot",2.0
413314,Screen,neutral,0.8039661645889282,"Screen cracked from center out when in protective case .  Not dropped, just walking  about 1/4 mile home from library.  Contacted Lenovo for repair or replacement.  They do not repair broken monitors ",1.0
42222,no complaints,positive,0.9008831977844238,I initially thought there was a glitch in the foot pedal operation but have discovered it's not the pedal but apparently the software I have to use for work.  The product itself is great - I've used a,5.0
592841,recording,neutral,0.6908645629882812,I now (sadly) have 3 of these cameras - I got one for each room of my tiny apartment. I purchased to be able to watch cats while I am out of town and they are completely useless. I feel stuck with all,2.0
649957,Quality,positive,0.8966546654701233,"ORIGINAL REVIEW:<br /><br />I received this product in December, 2012 and have used it regularly since then.  The setup was fairly easy. Once I selected an appropriate frequency I was amazed at the qu",3.0
354838,Cable,negative,0.6163734793663025,Cable shorted out graphics card after 5 min of use,1.0
889856,app,positive,0.9562060236930848,"Have different security for entire house, just wanted something simple to use in a specific area to watch over my dogs. Have access to see and hear on my phone with app, works great.",4.0
157866,reviews,positive,0.5615862607955933,I chose this router after doing some comparisons because of the quality of reviews.  I have not been disappointed.  It's done everything I expected very well.  The ability to attach a hard drive to it,5.0
820893,Garmin,neutral,0.6959177851676941,"Garmin finally went with glass screens like a mobile phone instead of the soft touch screen of past nuvis. Slim frame allows your fingers to touch the glass when holding it, causing unintended changes",3.0
164603,Cable,positive,0.884605348110199,Was very impressed at how fast the product arrived! Product was exactly as described in the description. Cable works perfectly.,5.0
863146,Picture quality,positive,0.5681033134460449,Have enjoyed the camera so far.  Relatively simple to use.  Picture quality is good (not great) compared to our Nikon digital SLR.,4.0
285002,keyboard,negative,0.782515823841095,"Mouse and keyboard are not responding, it take a while for them to come alive also Keyboard is automatically typing",1.0
987761,Battery,negative,0.5551291108131409,Battery doesn't seem to have all that long of life compared to the Cannon battery.  What can you expect for that price though?,4.0
928299,videos,negative,0.6214625239372253,"I got this because it was pretty decently priced, honestly though seeing how some of the other video capture devices out there were upwards of $60 I wasn't expecting much.  When I got, I was rather su",4.0
1003175,camera,negative,0.7908539175987244,"This camera's flaws may irritate more seasoned and adept photographers than me. However, for the amateur looking for room to grow, this camera is a great value for the money. I was drawn to the S5100 ",4.0
474128,Logitech,negative,0.8522516489028931,"This product was great!  My original one had all sorts of issues so I ordered a new one. Issues still persist.  After really searching the blogs, I found out that many others have the same problems . ",2.0
43490,electronics,negative,0.6897162795066833,"Let me start by saying to ALL,.... you are a ""fool"" if you are buying anything online in the way of electronics and don't get some type of warranty on it. The factory warranty is a joke and not enough",5.0
68015,good quality,positive,0.8372260332107544,It may be a bit thicker than others but it is of good quality and offers good protection.,5.0
375091,speakers,neutral,0.7636044025421143,Mine come in a kit with the head unit and speakers.  I did not use the speakers but the head unit quit in less than a week.  I'm guessing it was water or sun damage from my query of several experts an,1.0
931282,headphones,negative,0.6963400840759277,"Work fine as headphones, quality is really bad for calls and really can't be used. Everyone I talked to said there was a lot of noise like I was in a wind tunnel or was touching the mic when neither w",4.0
1019623,ports,positive,0.6899564266204834,I have bought this multiple times because it works well and it is relatively inexpensive but I have had a an issue with one of the lightning cables each time I use it after prolonged use. It usually i,4.0
838772,sound quality,negative,0.9115420579910278,"Unfortunately, these are way too quiet. Maybe the touch control to volume up is broken? It volumes up once but no more. Then volumes down again. So I tried a sound booster. Even at 200% they're far fr",3.0
665015,computer,neutral,0.7566139698028564,only works for computer,3.0
1053400,Logitech,positive,0.9711498618125916,Logitech Harmony remotes are by far the best I've seen.  However they are not perfect.  Here are the pro's and con's.<br /><br />PRO's:<br />- Compatible with virtually any IR device through its onlin,4.0
505803,speed,neutral,0.5848205089569092,"Pro's: Amazingly fast when they work. Pushes 1000 mb/s in Raid0.<br /><br />Con's: BSOD frequently. Read up at OCZ forums, this is a notoriously crappy drive. All firmware updates to date have failed ",2.0
887190,charge,neutral,0.6673459410667419,"******* Update 6/28/16 *********<br />Anker replaced the cables.  the new ones plug into the pixel c correctly, with the &#34;snap&#34; sound, and charge as expected.  updated from 1 star to 4 star.  ",4.0
448039,audio,negative,0.6750430464744568,I bought this specifically to use a lavaliere mic ( BOYA by M1 ) on the Osmo Action. It didn't work. I even bought two different TRRS to TRS adapter cables to use and it still did not record the audio,2.0
71107,cord,positive,0.7857226729393005,Plenty of cord with this one and the fused cord is easily separated to allow for even greater distances between connected device. No loss in sound quality. Great product for the money.,5.0
634614,laptop,neutral,0.7510023713111877,"Strikeout!  [[ASIN:B000FDLL6Y Solo Classic 17.3&#34; Rolling Catalog Case, B78]]  1. This unit was advertised as accommodating a 17.3 in. laptop, but it will only take laptops less than 16.5 in. wide.",2.0
457126,design,neutral,0.6043476462364197,"The cameras are on par with others much more expensive, BUT the app is horrible, and rushed. My main problem is that when dropping in on live view it only last a minute and times out so you can not mo",2.0
553868,device,negative,0.8944330215454102,it doesn't have locking device on camera!! It has some magnet but doesn't work well. I can mount flash on it but I can not mount firmly on the camera. I use 1 off flash and 1 attached(on camera) flash,2.0
111721,speakers,positive,0.972182273864746,"Amazing sound from these speakers, and far more bass than could reasonably be expected from speakers of this size. Obviously not comparable to a proper subwoofer setup, but for standalone speakers the",5.0
79357,USB,neutral,0.8887718319892883,"Had the router for 9 months now.<br />Very satisfied with the performance and the updates from Asus. Device is very stable. Fail over needs a minor tuning, but overall this router does very well.<br /",5.0
701147,bluetooth,positive,0.6537262797355652,"I have an iPhone 4 with iOS 4.2.1 that I will be using to get this working.<br /><br />UNBOXING<br />The box is rather small box, and upon opening it, I found the receiver to be rather small and compa",3.0
529910,WiFi,neutral,0.6915522217750549,I purchased this router because I needed VPN Server support so that I can remotely connect to my home LAN. Seems simple enough right? Wrong. The UI for the router is thick to say the least. Once you n,2.0
179936,battery,neutral,0.8966888785362244,"I spend a lot of time on the road, so I was using my Ipod most of the time and it got stolen. Then I decided to go for something cheaper in case it got stolen again.  This unis works really good for m",5.0
997401,speaker,negative,0.8949835300445557,The first thing I noticed was how heavy this sound bar is; much heavier than my 55 inch tv.  I wanted to be sure to anchor this sound bar into studs so I ordered some 3rd party brackets to help.  Once,4.0
486956,tablet,neutral,0.7306797504425049,"Forced cable to tablet.  I thought that I had ordered incorrectly, fits a little too snug.  Because it is not the original charger, tablet indicates that charging will take longer which is okay by me.",2.0
667861,electronics,negative,0.6927570700645447,"I accidentally stepped on it and it's totally broken. I know electronics aren't meant to be stepped on, but these are still too fragile in my opinion. My other ear bugs all able to survive with minor ",3.0
765060,earphones,positive,0.9785297513008118,"I loved these earphones.  Naturally, everyone's ear canals are different so I appreciate those that cannot find a comfy fit (I had to use the very smallest size in the kit).  Granted, these are earpho",3.0
466796,USB,negative,0.5119940042495728,"I bought this cable for my new Google Pixel C tablet (since Google doesn't bother to include a cable - really, Google??). The USB-C side of this cable goes into the USB-C port WAY too tightly. It work",2.0
513454,better quality,positive,0.4829828143119812,Would not maintain a stable wifi connection. After lots of resets and configuration changes I have up and sent it back. It was also incredibly slow - I only ran 1 app besides the standard Google stuff,2.0
914004,quality,negative,0.546941339969635,"There might be some more ergonomic mice, but they are ridiculously heavy. I'm a former gamer who still does some light gaming now and then, so I NEED a light mouse. Even the Logitech G602 was too heav",4.0
637921,part,negative,0.579424262046814,"These Headphones were extremely uncomfortable. The ear cups seem to be angled the wrong direction, meaning, the front of the cups stick out from my head and the rear of the cups digs into my ears. Thi",2.0
562344,videos,neutral,0.894957423210144,Originally I purchased this cable to extend a Rode shotgun microphone directly to a Sony camera body for shooting videos.  I paid a bit more knowing that if the cable developed a problem the 1 year wa,2.0
841659,device,neutral,0.863047182559967,"I gave it three stars for picture, quality and motion detection. However, people should know that you need to buy a subscription service from Amazon to have the camera record when the motion sensor go",3.0
925083,speed,positive,0.8954488039016724,I purchased the Vertex 3 specifically for gaming so this will the focus of my review. I've owned all three generations of Vertex drives and I'm most pleased with this drive. That pleasure comes from t,4.0
352077,cables,neutral,0.5276367664337158,Received cables and the contacts appear to be worn off of them. Won’t charge any of my devices either. Very disappointed!,1.0
192491,screws,neutral,0.629492998123169,This case fits and works as intended. I painted it to match the brick and not stand out as much. The fit couldn't be better in my opinion. The two halves slide together tightly. This case is NOT water,5.0
537842,battery life,positive,0.9783364534378052,Good while it lasted ... in the beginning it’s great the sound quality and battery life is great ... the reason I bought this was first the waterproof and battery life in one charge 3-4 hours then the,2.0
90396,No complaints,neutral,0.4624756872653961,"No complaints. Easy to set up, easy to look at. The control buttons are a bit hard to use, but that's not a big deal.",5.0
774705,these headphones,positive,0.917626976966858,"When it comes to Bose you would expect world class sound. I admit I am a man that is picky with his headphones, very picky. I do not like the headphones to get in the way of when I run or lift weights",3.0
178104,computers,positive,0.9692400693893432,"Hi everyone; I don't know much about computers; but this one works great for me; seems to work better than my old Dell 1000 celeron<br />anyway, it is very nice & works great; although the most batter",5.0
680864,earbuds,neutral,0.5987120270729065,earbuds came open with no extra sizes for earbuds and i have to turn it all the way to max volume to hear,3.0
687787,high quality,positive,0.8601309657096863,"It's funny, because I bought 2 of these at the same time for my 7 & 9 yr. olds. One completely quit working after 2 days of use. While I was having a never-ending tech support conversation where they ",3.0
741626,memory,neutral,0.7651211619377136,"This was part of my most recent build consisting of an X2 5600+, 2G of  memory, 7600GT and 500G drive. Assembly was smooth and the instructions are clear and easy to follow. Plug and go basically. I h",3.0
142472,Cable,negative,0.709043025970459,"In 1986, I was fortunate to have Sony's first HDTV cameras, recorders and projection system in the studio where I worked. Yes, that was 22 years ago and the technology was analog. But it looked great ",5.0
986506,mouse,positive,0.9529330730438232,"EDIT***  I bought the razer mouse pad and it helps alot!  Still not perfect, but much better than it was before.  Recommended if you get it with the mouse pad!  ***<br /><br />It drifts.  But I will g",4.0
968109,charger,neutral,0.5508467555046082,"The main reason I purchased this kit was simply the price. At the time of my purchase, there were not many reviews so I figured I would give them a chance. The two batteries and charger were almost ha",4.0
649572,storage,neutral,0.4361088573932647,"Well this isn't a Bose review so don't expect an audiophile-type review, just a plain nuts and bolts review.<br /><br />These are small speakers, so don't expect much.  The bass extension thing seems ",3.0
314038,Cable,negative,0.8472776412963867,Cable is harible doesn't work ... until keeps turning off when using this cable .. trying to hide wires is impossible with this GPS I have to keep using the wire that goes into cigarette lighter,1.0
234266,iPhone,neutral,0.751131534576416,Doesn’t count steps it counts arm swings so if your carrying something and are not swing doesn’t count steps. Also adds about 1000 extra calories burned when you haven’t burned that many it’s cause yo,1.0
702357,Sony,negative,0.7403514385223389,The picture of this is awesome. The 4k is the best I'd ever seen anywhere. Event 1080 games look fantastic.<br /><br />I could literally see the hair follicles on someones nose from my couch.<br /><br,3.0
511272,recordings,neutral,0.5992836952209473,"It will show you the situation enough to get away from a lie, but don't expect details if you go after someone. It stops recording when card is full even though setting say to loop recordings. Replayi",2.0
501102,better quality,negative,0.7654003500938416,"For the price I don't consider them good but not bad either, I thought they were better quality and sharpness, the videos are very slow, the videos are cut a lot and the signal is very slow, I have a ",2.0
769418,parts,negative,0.8499492406845093,"I bought the Coolpix L20 the day it came out in February 2009, to replace my ancient Kodak.  I liked the description of the features, particularly the ""Easy Auto Mode,"" since I sometimes found myself ",3.0
208993,buttons,positive,0.7307693958282471,"The case only covers the back and sides and does not offer much impact protection, but for the price it is better than I expected. The openings for the ports and buttons are perfectly aligned. Once I ",5.0
